B cells,naive B cells,non-switched memory B cells,class-switched memory B cells,T cells,CD4 T cells,Th cells,naive Th cells,CM Th cells,EM Th cells,TEMRA Th cells,CD8 T cells,naive CD8 T cells,CM CD8 T cells,EM CD8 T cells,TEMRA CD8 T cells,Treg cells,naive Treg cells,activated Treg cells,neutrophils,eosinophils,platelets,CD56+ NKT,CD16+ NKT,basophils,CD56++ NK,CD16+CD56+ NK,CD14+ monocytes,CD14+CD16+ monocytes,CD16+ monocytes,pDC,mDC,target
0.011398,0.010371179,0.005865103,0.014905149,0.133777173,0.012028731,0.012347122,0.015041586,0.007701762,0.008130081,0.046963056,0.287508595,0.013471037,0.061389338,0.247475991,0.555934613,0.010074748,0.019157088,0.00682183,0.001337405,0.00831202,0.004738316,0.733483146,0.058149589,0.011695906,1,0.965378422,0.005208333,0.065217391,0.085003455,0.019230769,0.011029412,CD94
0.25884823,0.066532258,0.192477876,0.586142322,0.675866428,0.744498911,0.72724462,0.153556879,0.907012906,0.910379747,0.742038217,0.763085994,0.140617796,0.948364888,0.872622951,0.89954023,0.881427072,0.495912807,0.981879195,0.999571444,0.997089851,0.062482393,0.986147186,0.681318681,0.996923077,0.714285714,0.729871176,0.999535747,1,0.988929889,0.133333333,0.903485255,CD95
0.207551951,0.23522854,0.144761905,0.214820359,0.48399454,0.57579903,0.582943269,0.530072703,0.699432487,0.52281668,0.260416667,0.417786091,0.654718137,0.793842035,0.403372773,0.239347235,0.518772709,0.356481481,0.557320099,0.004357664,0.06390593,0.00178778,0.362614913,0.696411251,0,0.66,0.197211972,0.046296296,0.171428571,0.03879027,0.035087719,0.033639144,CD96
0.025354734,0.021814576,0.022767075,0.026686434,0.161513703,0.171195052,0.172328598,0.116204691,0.204534056,0.191635242,0.116237268,0.154185022,0.169356905,0.195571956,0.164585036,0.126855601,0.160957491,0.133333333,0.167615106,0.516970559,0.962254395,0.022031463,0.160049628,0.321376736,0.994252874,0.620689655,0.358844201,0.997852541,1,0.957419355,0.515151515,0.847457627,CD97
0.983436853,0.976694915,0.994047619,0.994677312,0.930169788,0.967455119,0.970531787,0.991974823,0.991772867,0.922074396,0.862391034,0.926868189,0.9923843,0.997020262,0.883452607,0.904356191,0.953640716,0.906976744,0.974935496,0.540330707,0.537126995,0.302105263,0.991185897,0.999012508,0.989528796,0.987012987,0.962035541,0.998445998,1,0.996563574,1,1,CD98
0.096149566,0.008942662,0.055632823,0.225396825,0.394318161,0.534061761,0.520042394,0.223636047,0.730300569,0.416,0.120906801,0.223318828,0.202941176,0.723108952,0.246586032,0.088822491,0.639459957,0.444636678,0.681870011,0.017258251,0.059080963,0.00192918,0.439957492,0.810914993,0.042735043,0.194029851,0.089538172,0.353128314,0.518518519,0.134598792,0.40625,0.258064516,CD99R
0.140510949,0.088721805,0.171779141,0.201145311,0.230847706,0.265329036,0.266837451,0.190484772,0.322624312,0.250650477,0.210230467,0.208354152,0.150578292,0.346869712,0.212423208,0.213346483,0.257610475,0.213740458,0.272253582,0.011125698,0.084051724,0.130956068,0.497915877,0.49696873,0.05027933,0.420289855,0.351472233,0.621409922,0.561403509,0.093872229,0.605263158,0.676470588,CD99
0.081842406,0.096774194,0.043290043,0.077244259,0.24691518,0.15484122,0.149861649,0.12647672,0.089218965,0.283206831,0.561850803,0.362460322,0.249484536,0.23216308,0.435299201,0.42173913,0.193465176,0.177083333,0.198019802,0.975402635,0.997095837,0.935950973,0.443012212,0.328009127,1,0.066666667,0.077404667,0.996543779,0.893617021,0.500954198,0.888888889,0.881188119,CD9
0.187932118,0.150956284,0.158176944,0.256262042,0.268401981,0.314904765,0.286642599,0.188567878,0.321732405,0.331815747,0.196721311,0.218899186,0.226448474,0.351711027,0.214580686,0.204100023,0.467644846,0.214634146,0.518654998,0.92737709,0.220689655,0.25265463,0.245621181,0.323143187,0.289541919,0.352941176,0.201834862,0.745625619,0.765027322,0.298063935,0.937799043,0.793243243,CLA
0.067357513,0.065381968,0.06940874,0.069387755,0.074840543,0.072614223,0.072737542,0.071541627,0.072323293,0.067654321,0.091304348,0.076160338,0.068361817,0.07890223,0.075924404,0.078223625,0.074172892,0.103559871,0.068359375,0.333470158,0.346662746,0.096223952,0.060064935,0.096885152,0.417218543,0.24,0.060900265,0.359665871,0.402061856,0.314250156,0.398550725,0.360515021,CLEC12A
0.003323958,0.003037667,0.006525285,0.001451379,0.000417624,0.000463442,0.000401477,0,0.000243072,0.000212179,0.002492212,0.000268721,0.000222124,0,0.000132996,0.000379603,0.000343879,0,0.000431406,0.203832422,0.210383572,0.038787151,0.056686047,0.054711246,0.090651558,0.018518519,0.0472286,0.690135397,0.787610619,0.210526316,0.235294118,0.444148936,CLEC4A
0.000157654,0,0.001980198,0,0.000407564,0.000549853,0.000603865,0,0.001115242,0,0,0.000321027,0,0,0.000522876,0,0,0,0,0.930475504,0.213773314,0.030968376,0.018395503,0.010512129,0.026143791,0.130434783,0.008966695,0.91959799,0.827160494,0.131263232,0.015151515,0.09202454,CLEC4D
0.003903391,0.002306805,0.005856515,0.00338295,0.001262908,0.001297105,0.001045053,0.000965717,0.000812288,0.001037344,0.001937984,0.001147194,0.001513718,0.000559597,0.001074444,0.000853346,0.003074085,0.00295421,0.003159558,0.017682857,0.147425897,0.010463607,0.005820106,0.003520352,0.012738854,0.037735849,0.000887705,0.160337553,0.388888889,0.050455501,0,0.166023166,CLEC9A
0.067118803,0.086103542,0.05988024,0.048419637,0.540663945,0.292254814,0.290387158,0.415212381,0.345321046,0.080078125,0.015843998,0.879624143,0.979042492,0.954694682,0.877190738,0.801085884,0.309867814,0.459293395,0.270418132,0.668626318,0.311431143,0.117665273,0.621103118,0.804966687,0.095490716,0.537037037,0.085485307,0.527887729,0.760416667,0.500688705,0.188888889,0.284916201,CR-D6
0.000892857,0.001328021,0.002202643,0,5.21E-05,5.13E-05,5.84E-05,0,0,0,0,0,0,0,0,0,0,0,0,0.05380372,0.151267057,0.102327624,0.106395696,0.125849594,0.523287671,0.166666667,0.055058192,0.175815434,0.211111111,0.100124378,0.11627907,0.173913043,CSPG4
0.004524887,0.003269755,0.011494253,0.002713704,0.25018018,0.05374785,0.060292884,0.00294792,0.002780283,0.120476409,0.602021478,0.507153136,0.110228594,0.139152435,0.532178218,0.82332069,0.00343965,0.01088647,0.001594261,0.01227754,0.146036704,0.010280961,0.71043771,0.132197697,0.014367816,0.22,0.939666239,0.985027855,0.990740741,0.973389356,0.025974026,0.803234501,CX3CR1
0.002004454,0.000519211,0.002962963,0.002564103,0.006624686,0.011369882,0.012057535,0.000176305,0.017757605,0.013333333,0.00245098,0.001244998,0.000639795,0.004985755,0.001657952,0.000265393,0.005557372,0.003527337,0.006145023,0.043681919,0.067950963,0.008796757,0.009876543,0.012620321,0,0.018518519,0.001718213,0.354059191,0.518518519,0.555484285,0.033333333,0.243498818,CXCL16
0.024219104,0.03071317,0.022222222,0.014935065,0.003834426,0.002533552,0.002441104,0.004084532,0.002566496,0.000407997,0.002028398,0.005529296,0.009475679,0.009015257,0.002909919,0.005063638,0.00286533,0.001824818,0.00314095,0.008281932,0.065668203,0.013947256,0.02612072,0.012176885,0.002350176,0.361702128,0.058984911,0.105096978,0.264150943,0.098226467,0.042168675,0.155,ChemR23
0.000755477,0.00059988,0.003159558,0,7.36E-05,6.74E-05,7.64E-05,0.000168124,6.73E-05,0,0,8.75E-05,0.000358359,0,0,0,0,0,0,0.000738975,0.008928571,0.000514073,0,0.000169664,0,0.074626866,0.001215067,0.006743738,0.104166667,0.005327245,0,0.014440433,DLL1
0.140222176,0.194308145,0.111695138,0.083882564,0.257167906,0.316485979,0.32600883,0.216036309,0.474411984,0.15152694,0.026822157,0.190277456,0.52998797,0.398200225,0.076793045,0.028316787,0.238406828,0.166666667,0.256864162,0.748170676,0.356547817,0.063793917,0.256621542,0.58121779,0.286570743,0.5,0.211242067,0.966127961,0.990566038,0.773609314,0.764285714,0.771855011,Dectin-1
0.000470035,0,0.003597122,0,9.23E-05,0.000173943,0.000196255,0,0.000416971,0,0.000575705,0,0,0,0,0,0,0,0,0.000123457,0.005364807,0.0001793,0.000618429,0.000375164,0,0,0,0.002031694,0.055555556,0.036199095,0,0.020964361,EGFR
0.006457926,0.005444646,0.007761966,0.00596853,0.001749262,0.001810605,0.001653857,0.00155587,0.00133758,0.002061469,0.003961517,0.001659563,0.003885135,0.002620545,0.001417937,0.000328048,0.002185195,0,0.002473498,0.068463316,0.28668942,0.020281786,0.016060463,0.020203795,0.004338395,0.1,0.006306306,0.153599658,0.316582915,0.119372442,0.878378378,0.052,EphA2
0,0,0,0,8.07E-05,7.52E-05,8.49E-05,0,0.00014708,0,0,9.42E-05,0,0,0,0.00027115,0,0,0,0,0.007054674,0.000119804,0,0,0,0,0,0.004415011,0,0.004316547,0.066666667,0,FMO1
0.000467946,0,0,0,3.09E-05,0,0,0,0,0,0,7.27E-05,0.000305344,0,0,0,0,0,0,2.95E-05,0.003030303,0,0.00083682,0,0,0.040816327,0,0.00238379,0,0.009574468,0,0.014388489,FMO2
0.000511509,0,0,0.001319261,0.00299776,0.002888359,0.002392171,0.002664298,0.00254381,0.001608579,0.002952756,0.002391975,0.002818887,0.00091659,0.002487562,0.002453714,0.004584819,0.00998004,0.002810963,0.009805823,0.013295347,0.011081147,0.011311054,0.009311348,0.009615385,0.01754386,0.012510425,0.022411953,0,0.019174041,0,0.012048193,FMO3
0.000522466,0,0.00286533,0,0.000892735,0.000838007,0.000661278,0.000311139,0.000554093,0.000557414,0.003151261,0.000726099,0.001077973,0.000915751,0.000811908,0.000463714,0.001733102,0.007042254,0,0.001576546,0.004958678,0.00210373,0.000653168,0.002596054,0,0,0.00113701,0.002877698,0.025,0.002985075,0,0.013157895,FMO4
0.000223564,0,0,0,6.93E-05,6.38E-05,7.18E-05,0.000318827,0,0,0,4.19E-05,0,0,0,0.000126119,0,0,0,0.000110375,0.001591343,0.000844527,0.000576037,0.000289729,0,0.027027027,0,0.001834862,0.015075377,0.007930786,0,0.001221001,FMO5
0.000912131,0,0.00228833,0.000933707,6.02E-05,0,0,0,0,0,0,0.000162774,0,0,0.000169147,0,0,0,0,8.99E-05,0.001098901,0.000332318,0.001297859,0.000815129,0,0.022727273,0,0.000345066,0,0.009915014,0.012987013,0,FMO6
0.015691264,0.016483516,0.021118012,0.011271133,0.006801183,0.007821901,0.007166876,0.002983739,0.009664656,0.004403439,0.006410256,0.00550222,0.012004001,0.008196721,0.003892944,0.002308961,0.012338594,0.015804598,0.011653314,0.82742735,0.331782946,0.050510127,0.040157999,0.049273173,0.146772767,0.153846154,0.005300353,0.763898421,0.908163265,0.347138554,0.025477707,0.266998342,FPR1
0.017928757,0.027292576,0.015898251,0.00730897,0.002791787,0.001573116,0.001271529,0.000844737,0.001579066,0.000225581,0.002672011,0.004294426,0.007847754,0.00645919,0.002629849,0.003318019,0.003624198,0.002824859,0.003911807,0.06893808,0.258696717,0.044837711,0.030515464,0.003172086,0.002949853,0.5,0.052678571,0.338223309,0.681318681,0.140776699,0.083333333,0.385714286,FPR3
0.003952569,0.001654944,0.005813953,0.00254972,0.002583238,0.002657195,0.002583749,0.002231313,0.002357948,0.003246753,0.002042901,0.002372928,0.001716247,0.002286237,0.002516299,0.00282315,0.002503129,0.002392344,0.002583979,0.006211407,0.103726708,0.030863292,0.015680324,0.008159444,0.982186235,0,0.006524576,0.091026747,0.178403756,0.064872326,0.946078431,0.558265583,FcERIa
0.055193798,0.078498294,0.077858881,0.013786765,0.025822131,0.044058546,0.037145102,0.030286786,0.056979679,0.02160216,0.004025765,0.006788345,0.007513148,0.023648649,0.007513148,0.003631961,0.103062713,0.030959752,0.117542823,0.228471606,0.351934269,0.115646259,0.011985409,0.061556791,0.001956947,0.094339623,0.003736572,0.300646249,0.51369863,0.085732165,0,0.028497409,FcMR
0.003693182,0.002965599,0.006493506,0.004686036,0.001089509,0.000985869,0.000953541,0.000498008,0.000540833,0.00155915,0.002909091,0.001222344,0,0.001972387,0.001365188,0.001777251,0.001376778,0.002604167,0.001142204,0.227600121,0.423973363,0.885007594,0.030120482,0.022457067,0.075555556,0.057142857,0.010628875,0.488847,0.645833333,0.167090216,0.194244604,0.111111111,GARP
0.997985394,1,1,0.995182381,0.800069936,0.930693386,0.922916132,0.996551184,0.98900871,0.828025478,0.284671533,0.625448777,0.994196272,0.993496748,0.586981567,0.302033493,0.984923246,0.989487516,0.984115778,0.022048536,0.035603715,0.01052547,0.586092715,0.938594443,0.356725146,0.611111111,0.103930131,0.046367852,0.218181818,0.205323194,0.157894737,0.24,GL7
0.000870701,0.000503525,0.001526718,0.001239157,0.235779148,0.074192474,0.082691589,0.001376226,0.000619627,0.133619884,0.811484919,0.45332017,0.001664932,0.004310345,0.445665446,0.835353535,0.003688799,0.003759398,0.003719008,0.001389071,0.018259936,0.045678315,0.699774266,0.22417983,0.000965251,0.285714286,0.9283054,0.016746411,0.06779661,0.072555205,0.008196721,0.003257329,GPR56
0.005844698,0.005405405,0.007797271,0.004389173,0.00085872,0.001151499,0.001212541,0.000191828,0.001610306,0.000245459,0.003759398,0.000478446,0.000230627,0.000679348,0.000727167,0,0.000728332,0,0.000459348,0.046979196,0.253745032,0.074622515,0.013677812,0.00689331,0.005993151,0,0.003378378,0.428413793,0.561643836,0.132963989,0.006097561,0.153153153,Galectin-3
0.001814882,0,0.007444169,0.000929368,0.000599439,0.000756389,0.000729883,0.000298954,0.001356034,0.000453206,0,0.000418148,0.000441112,0.003929273,0.000157754,0.000441989,0.001077586,0,0.001276324,0.009317247,0.067831032,0.003031716,0.012812691,0.004587156,0.002487562,0.255319149,0.006435006,0.063238095,0.20212766,0.057123656,0.010204082,0.060686016,Ganglioside GD2
0.999727223,0.9993965,1,1,0.995755731,0.998139782,0.998183195,0.999663583,0.999193743,0.994305036,0.997990623,0.998303575,1,0.999204455,0.996677741,0.999363057,0.998498498,1,0.998072475,0.928705406,0.990288316,0.940363051,0.999003984,0.996608892,0.997302158,0.973684211,0.998405951,0.998592739,1,0.998659517,0.994535519,0.984659636,HLA-A-B-C
0.006017192,0.002507837,0.00210084,0.010238908,0.005188463,0.005572711,0.005618873,0.005539207,0.004812237,0.006258297,0.008951407,0.004872327,0.004381161,0.00173913,0.004728419,0.005945796,0.005629838,0.013108614,0.00397351,0.192261265,0.17707231,0.101228058,0.055913978,0.06152567,0.166834171,0,0.040251572,0.162805066,0.184782609,0.100275989,0.083333333,0.096452328,HLA-A2
0.07161595,0.104534005,0.048092869,0.046177139,0.000242782,0.000194416,0.000174925,0,0.000282725,0,0.00066313,0.000249513,0.000543183,0.00088968,0.000134916,0.000145138,0.000386698,0,0.000460617,0.000252992,0.007232084,0.00109716,0.010095012,0.000387597,0.170571696,0.02173913,0.001569038,0.391573435,0.428571429,0.076153846,0.02688172,0.141577061,HLA-DM
0.706206206,0.978411719,0.879227053,0.694488189,0.009794001,0.011363636,0.006793643,0.008314856,0.004672897,0.007462687,0.015625,0.010055755,0.007984032,0.019690577,0.010788199,0.007483261,0.01829109,0.018465909,0.018036072,0.005840952,0.016727866,0.016264885,0.027480916,0.009073075,0.007829978,0.148148148,0.00798722,0.190932868,0.416666667,0.280701754,0.2625,0.263850795,HLA-DQ
0.952216066,0.9375,0.982708934,0.981112277,0.846436421,0.866091,0.864304561,0.939145447,0.940694888,0.761474609,0.779520295,0.812787681,0.932282545,0.960784314,0.756976154,0.832782948,0.892336922,0.869109948,0.897265336,0.733672206,0.828562998,0.103383693,0.925355794,0.968414779,0.987135506,0.884615385,0.949494949,0.998524203,1,0.97699115,0.715686275,0.947530864,HLA-E
0.019596316,0.023701003,0.01599016,0.01396648,0.009776621,0.010611265,0.009792389,0.004378763,0.012537277,0.006193806,0.012707182,0.008764997,0.016262611,0.010738255,0.009283504,0.002127207,0.015312423,0.011363636,0.01674179,0.235867682,0.120258621,0.013872658,0.038816109,0.047044065,0.003539823,0.177777778,0.018426966,0.153743908,0.298780488,0.274445893,0.033519553,0.078431373,HM74A
0.001247816,0.001042209,0.002074689,0,0.013589503,0.018287291,0.020236959,0.000178444,0.026823299,0.031047266,0.004196643,0.008124111,0.002388535,0.03686088,0.010769063,0.001582734,0.001763047,0.001730104,0.001815706,0.002245109,0.01059322,0.001002771,0.00541028,0.021935283,0,0,0,0.00231303,0.013333333,0.02453271,0,0.002944063,HPC
0.002668856,0.003230272,0.00655308,0.000613497,0.000227972,0.000240139,0.000237562,0.00014817,0.000265728,0.000198138,0.000570125,0.000195794,0.000344293,0,0.000237473,0.000118036,0,0,0,0.001452767,0.009064422,0.001925123,0.003701745,0.001121495,0.001190476,0.088235294,0.001298139,0.042790283,0.119617225,0.037711313,0,0.006507592,Histamine H1 R
0.000502008,0,0.003025719,0,3.71E-05,6.84E-05,7.80E-05,0,7.08E-05,0,0.000660502,0,0,0,0,0,0,0,0,0.000831925,0.009337861,7.75E-05,0.001009082,0,0,0.041666667,0,0.011080332,0.08,0.016863406,0,0.013215859,IgA
0.004909984,0.004608295,0.009302326,0.000958773,0.00333268,0.003085881,0.003036504,0.002853067,0.003259984,0.002936139,0.00308404,0.003238752,0.001001001,0.003378378,0.003678234,0.003873467,0.003869541,0.011152416,0.002013423,0.001978973,0.020681945,0.012176042,0.003983006,0.005453962,0.986801242,0.011764706,0.002416626,0.031173594,0,0.061913696,0.771573604,0.220047923,IgE
0.000850822,0,0.003571429,0,0.000324577,0.00030888,0.000304878,0.000608519,0.000176944,0,0.001355014,0.00024599,0.000246792,0.001493652,0.000142227,0.000143988,0.000373832,0,0.000464037,0.059275053,0.059989142,0.030524484,0.008884074,0.010582011,0.040498442,0.018867925,0.009174312,0.05364643,0.062706271,0.058890795,0.04,0.03301238,IgG
0.001513841,0,0.004126547,0.001791045,0.000201184,0.000343997,0.00028166,0,0.000360308,0,0.000554631,4.08E-05,0.000187829,0,0,0,0.000614062,0.003252033,0,0.000503581,0.007035497,0.000285318,0.002630195,0.000354736,0,0,0,0.006568864,0.031390135,0.015983322,0.006024096,0.007936508,IgK
0.005088377,0.004394225,0.009884679,0.003805175,0.00054041,0.000315834,0.000316406,0.000361991,0.000317234,0.000211775,0.000627353,0.000889166,0.001482109,0.000665779,0.000666489,0.000771307,0.000338753,0,0.000416493,0.001176835,0.016174184,0.001112553,0.015698587,0.001220174,0.00084246,0.03125,0.001820388,0.022018349,0.067039106,0.024034335,0.011627907,0.006749156,IgL
0.003933137,0.004548039,0.009448819,0.00070922,0.000452759,0.00041165,0.000386324,0.000723589,0.000238911,0.000388651,0,0.000565931,0.001065417,0,0.000127877,0.0006222,0.000332668,0,0.000410341,2.03E-05,0.005098572,0.00061911,0.005424955,0.001108647,0,0.081632653,0.001009591,0.002565897,0.024509804,0.025197984,0,0.008639309,IgM
0.625968992,0.895843064,0.463190184,0.326848249,0.281888654,0.209388671,0.223013455,0.367430322,0.194276206,0.168326693,0.023154848,0.359572874,0.818890962,0.379428571,0.299305706,0.11471987,0.132490828,0.152249135,0.124589266,0.005126506,0.786830728,0.004871324,0.142398287,0.278869579,0.920800696,0.08,0.377090725,0.028248588,0.038461538,0.068807339,0.488549618,0.209054594,Integrin B7
0.001911437,0,0.011600928,0.000997009,0.001059739,0.000528961,0.000520678,0.000447427,0.000613999,0,0,0.001100024,0.001330672,0.004739336,0.001266624,0.000508776,0.000667111,0,0.000765697,0.989738265,0.135088919,0.034943474,0.015360983,0.033120793,0.40505145,0,0.013528749,0.256533101,0.594202899,0.166023166,0.01754386,0.02842184,Integrin a9b1
0.007072571,0.007037298,0.009779951,0.007476636,0.00132716,0.001839168,0.001785204,0.002217295,0.002305919,0.000651324,0.001731602,0.000940881,0.002487562,0.005063291,0.000478851,0.000514007,0.001901141,0.006134969,0.001449275,0.071088064,0.240867241,0.043218286,0.016683023,0.00242451,0.006472492,0.222222222,0.019551741,0.296385542,0.475177305,0.161608498,0.025157233,0.22875817,Integrin b5
0.002632965,0.002409639,0.006160164,0.000774593,0.048516092,0.019231722,0.021453249,0.001890955,0.001417033,0.029895366,0.137062937,0.09242699,0.001415762,0.005025126,0.097248706,0.136468774,0.001509054,0,0.001750292,0.061427415,0.2027992,0.036254639,0.20754717,0.066929952,0,0.137931034,0.073078538,0.246722288,0.450704225,0.12772998,0.005154639,0.037606838,KLRG1
0.010335196,0.007371007,0,0.013586957,0.002974589,0.002444432,0.001871658,0.002011398,0.001696484,0.002198406,0,0.003708374,0.004120879,0.009538951,0.00297619,0.003348789,0.004360465,0.002604167,0.004331683,0.075338043,0.371157495,0.755802106,0.028336756,0.021137586,0.075471698,0.03125,0.012214984,0.565815984,0.747368421,0.155819775,0.121212121,0.114967462,LAP
0.009925558,0.009973753,0.012096774,0.008991651,0.002688589,0.003307888,0.003100216,0.003282276,0.002739914,0.000459242,0.013947847,0.002038902,0.004112283,0.002071466,0.00096645,0.001598721,0.004366812,0.005730659,0.004086181,0.050582317,0.058972199,0.002738739,0.007017544,0.003080477,0.006060606,0.049180328,0.008540057,0.991641337,1,0.771816881,0.048780488,0.769230769,LTBR
0.005657328,0.001785714,0.003838772,0.012121212,0.003394468,0.004965031,0.004076494,0.001004689,0.005841821,0.004170142,0.002318393,0.001598615,0.001013685,0.007490637,0.001829697,0.000425804,0.011332974,0.009756098,0.011117974,0.658614588,0.366256295,0.292254488,0.031623602,0.060230092,0.037533512,0.096153846,0.013256007,0.664938835,0.8125,0.481800132,0.116883117,0.258114374,MAIR-II
0.00355723,0.002777778,0.009063444,0.00248911,0.0012883,0.001370371,0.00132656,0.001405481,0.001441583,0.000522284,0.001769912,0.001113917,0.002026342,0.001191185,0.000739723,0.000803213,0.000799787,0,0.001027397,0.032166816,0.084990378,0.002540937,0.016927083,0.003827469,0.001813237,0.36,0.003486056,0.006029285,0.057142857,0.017021277,0,0.006745363,MICA-MICB
0.953346414,0.993190661,0.953719008,0.897919376,0.974758145,0.990022774,0.989329954,0.999592917,0.99772404,0.980147662,0.939660223,0.954481988,0.999452804,0.99577167,0.94044831,0.939587569,0.995493934,1,0.994590096,0.997984677,0.426619133,0.399733511,0.972645976,0.988662132,0.994991653,1,0.983721953,0.993153527,1,0.946986202,1,0.95412844,MSC - NPC
0.001085384,0.001663894,0.002941176,0,0.000349186,0.000442087,0.000417014,0,0.000216497,0.000792184,0,0.000376364,0,0.003030303,0.000560538,0,0.000719942,0,0.000824402,0.008114076,0.160190325,0.016122189,0.0032,0.000930449,0,0,0,0.123442809,0.176470588,0.048888889,0.015384615,0.017402945,Ms IgG1 k isotype control
0.004878049,0.005240175,0.012698413,0,0.000664842,0.001101135,0.000958222,0.000607903,0.001270648,0.000593472,0.002372479,0.000316356,0,0,0.000410088,0,0.001647446,0,0.001912046,0.015294227,0.19612429,0.014273281,0.004063861,0.000277932,0,0.061728395,0.000486145,0.189041096,0.268292683,0.075104312,0.027472527,0.06445993,Ms IgG2a k isotype control
0.003102699,0.000674309,0.009174312,0.004069176,0.000446615,0.000375963,0.000210822,0,0.000339674,0,0.001015228,0.000477935,0,0.004123711,0.000333556,0,0.000645995,0,0.000763942,0.018985786,0.176036543,0.010190602,0.001038637,0.000403226,0.001788909,0.016806723,0.000569476,0.185978578,0.294117647,0.053003534,0,0.051183621,Ms IgG2b k isotype control
0.015648972,0.017808219,0.017114914,0.014953271,0.008568856,0.00923378,0.009160305,0.007667474,0.008733624,0.010294118,0.012572534,0.007940833,0.013736264,0.01183432,0.007402639,0.005761317,0.010452962,0.013824885,0.00947226,0.041153775,0.246147768,0.040928949,0.154098361,0.024967784,0.019662921,0.576923077,0.146551724,0.99874477,0.988505747,0.398449612,0.089108911,0.620392157,Ms IgG3 k isotype control
0.003503504,0,0.009560229,0.005120702,0.001056733,0.000433745,0.000343558,0.000518001,0,0.000201654,0.002304147,0.001746479,0.000344828,0,0.001578117,0.003088663,0.000906618,0.002881844,0.000552792,0.000198027,0.006482429,0.000104998,0.002717391,0.001461073,0,0.08,0.000915332,0.009989594,0.137777778,0.057023644,0.005649718,0.018036072,Ms IgM k isotype control
0.003398278,0.003070624,0.006420546,0.00277585,0.047154403,0.007803554,0.008420952,0.001506024,0.000914704,0.012943262,0.052321779,0.10180826,0.002194587,0.00618047,0.082575395,0.196841033,0.002595156,0.006688963,0.002037697,0.043073589,0.148405797,0.029212445,0.354614045,0.064077076,0.000807103,0.92,0.995190206,0.197126558,0.323699422,0.124830393,0.01,0.025469169,NKp80
0.000946746,0.001036807,0.001805054,0.000710732,0.000149092,0.000206177,9.34E-05,0.000222668,0.000110023,0,0,0.000108554,0,0.001254705,0,0.000172444,0.001177856,0.002352941,0.000964785,0.002870489,0.013852814,0.003799777,0.015384615,0.001605505,0.006369427,0.048387097,0.008601177,0.021328958,0.191489362,0.025449102,0,0.025925926,Notch 1
0.000496278,0,0.002066116,0.000804505,0.000255019,0.000364183,0.00041184,0.000758342,0.000522534,0,0.000710732,0.000120758,0.000364564,0.001736111,0,0,0,0,0,0.003564076,0.017843866,0.004357921,0.006753905,0.000353357,0.005025126,0.034482759,0.000378788,0.066181818,0.463768116,0.159748428,0.019230769,0.04290429,Notch 2
0.00143747,0,0.003597122,0.0015163,0.000219563,0.000342847,0.000242072,0.000232019,0.000237135,0.000185667,0.000699301,0.000113527,0,0,0,0.000369344,0.000829876,0.002506266,0.000512033,0.002812718,0.011585807,0.000704654,0.002699784,0.001577287,0.013100437,0.015873016,0.003875969,0.021108179,0.024390244,0.040127389,0,0.031948882,Notch 3
0.001056189,0.001011634,0.004065041,0,9.99E-05,0.000122156,0.000103552,0,0.000131935,0,0,7.91E-05,0.000170882,0,0,0.000114771,0.000285063,0,0.000356761,0.000961097,0.018893387,0.000871333,0.000572082,0.00021978,0,0.020833333,0.000859476,0.040674027,0.192307692,0.033829499,0.036363636,0.024305556,Notch 4
0.011709602,0.014014467,0.016645327,0.00613155,0.001777778,0.001044246,0.000805694,0.000593736,0.000968867,0.000200441,0.001118568,0.002639633,0.004142216,0.002482622,0.002436944,0.001647446,0.002329645,0.001388889,0.002621723,0.005809017,0.079038997,0.20364985,0.015729682,0.00327654,0.000859845,0.236363636,0.014190687,0.090599745,0.155080214,0.054417414,0.026737968,0.082781457,PAR1
0.002237637,0.000502513,0.007163324,0.002645503,0.054075317,0.090164202,0.075726294,0.007769879,0.110079377,0.083333333,0.009931719,0.011770599,0.002696976,0.043103448,0.012302914,0.009210194,0.209811786,0.00622084,0.263157895,0.017794823,0.132492114,0.005319494,0.022862369,0.059069212,0.010067114,0.098039216,0.004160363,0.118529269,0.269662921,0.046280023,0,0.016853933,PI-16
0.004061156,0.002252252,0.002808989,0.006040268,0.007038596,0.008041923,0.007369252,0.007226594,0.008111945,0.004676995,0.005984043,0.004909429,0.008324478,0.006466513,0.006772009,0.000728509,0.010353753,0.005532503,0.011812477,0.046292957,0.15350488,0.110459352,0.020078355,0.060612505,0.030769231,0.075471698,0.00311943,0.141074856,0.383333333,0.129154079,0.864864865,0.653061224,PTK7
0.018935334,0.014499121,0.059912854,0.005400098,0.00039446,0.000673582,0.000280601,0.000265993,0.000287092,0.000217297,0.000643501,6.94E-05,0,0.000406009,0,0.000104167,0.001948368,0.003910068,0.001329345,0.017407373,0.112432432,0.009924157,0.002900953,0.000314169,0,0.196078431,0.000749344,0.123863223,0.222929936,0.082294264,0.04519774,0.027692308,ROR1
0.002881844,0.001663894,0.00660066,0.00349162,0.000341379,0.000505876,0.000483453,0.000224871,0.000690949,0,0.001304631,0.000151217,0,0.001082251,0.000252557,0,0.000748783,0,0.000912409,0.028735736,0.185560054,0.029638994,0.004697041,0.000923702,0,0.041666667,0.000876808,0.170884707,0.36196319,0.118513324,0,0.015898251,Rat IgG1 k isotype control
